Queue ID,Project Name,Interconnecting Entity,County,State,Interconnection Location,Transmission Owner,Generation Type,Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Queue Date,Status,Proposed Completion Date,Withdrawn Date,Withdrawal Comment,Actual Completion Date,Updated,Unit,Op Date,Sync Date,Serv,I39,Dev,Zone,System Impact Study Completed,Feasiblity Study Status,System Impact Study Status,Optional Interconnection Study Status,Facilities Study Status,Interconnection Agreement Status,Project Status
840,Sanford Airport Solar CNR only,,York,ME,"CMP's Sanford - Maguire 115 kV line, section 237",,SUN,0.0,50.0,50.0,3/1/2019,Completed,10/6/2020,,,,11/9/2020,PV,11/7/2020,10/6/2020,CNR,N,,ME,N,,,,,Executed,In Service
839,Solar,,Kent,RI,GRID 3310 Feeder 34.5 kV to Kent County substation,NGRID,SUN,20.0,20.0,20.0,2/25/2019,Completed,1/20/2023,,,,3/30/2023,PV,3/17/2023,1/20/2023,,Y,PD,RI,Y,,,,,,
838,Solar,,Kent,RI,GRID 3310 Feeder 34.5 kV to Kent County substation,NGRID,SUN,9.8,9.8,9.8,2/25/2019,Withdrawn,9/1/2021,6/13/2025,,,6/16/2025,PV,9/30/2021,9/1/2021,,Y,PD,RI,Y,,,,,,
837,Somerset Wind Link - 1200 MW HVDC Line (Controllable) into Brayton Point,,Bristol,MA,The proposed point of interconnection is: GRID Brayton PT 345kV,ISO-NE,,1200.0,,,2/22/2019,Active,5/1/2030,,,,7/17/2024,,12/31/2031,5/1/2030,,Y,PD,RI,Y,,Document Posted,,Document Posted,Executed,
836,Solar,,Cranston,RI,GRID Feeder 21F1 connected to West Cranston No. 21 substation,NGRID,SUN,6.25,6.25,6.25,1/31/2019,Withdrawn,1/1/2023,6/13/2025,,,6/16/2025,PV,3/1/2023,1/1/2023,,Y,,RI,Y,,,,,,
835,Solar,,Norfolk,MA,"GRID 348W7, Pole P53 on Washington St, Franklin",,SUN,5.0,5.0,5.0,1/22/2019,Withdrawn,8/15/2021,6/13/2025,,,6/16/2025,PV,9/3/2021,8/15/2021,,N,,SEMA,N,,,,,,
834,GD 1-9 Iron Mine Solar,,N. Smithfield,RI,GRID 115 kV H17 Line (via 34.5 kV feeders from new 115/34.5 kV station),NGRID,SUN,38.4,38.4,38.4,1/17/2019,Completed,12/30/2021,,,,5/16/2022,PV,5/13/2022,12/30/2021,,Y,PD,RI,Y,,,,,,
833,Three Rivers Solar,,Hancock,ME,"New 115 kV breaker Ring bus, tapping 115 kV Line 93 (Emera Maine) between Bull Hill & Deblois",ISO-NE,SUN,100.0,100.0,100.0,1/9/2019,Active,8/24/2026,,,,10/26/2023,PV,12/31/2026,8/24/2026,NR,Y,PD,BHE,Y,Document Posted,Document Posted,,Document Posted,Executed,
832,Battery Storage,,Plymouth,MA,"National Grid East Bridgewater 115kV substation, Lat: 42.023890°, Long: -70.966356°",,BAT,150.0,150.0,150.0,1/4/2019,Withdrawn,11/1/2021,9/5/2019,,,9/5/2019,OT,12/1/2021,11/1/2021,CNR,N,PD,SEMA,N,In Progress,,,,,Under Study
831,Battery Storage,,Windham,CT,"Eversource Killingly 345kV substation, Lat: 41.881266°, Long: -71.891253°",ISO-NE,BAT,200.0,200.0,200.0,12/21/2018,Withdrawn,4/1/2024,3/16/2021,,,3/16/2021,OT,5/1/2024,4/1/2024,CNR,Y,PD,CT,Y,,Document Posted,,,In Progress,
830,Offshore Wind,,,MA,NSTAR Electric Company West Barnstable 345 kV.,,WND,860.0,860.0,860.0,12/19/2018,Withdrawn,4/1/2025,5/24/2022,,,5/24/2022,WT,7/1/2025,4/1/2025,CNR,N,PD,SEMA,N,Document Posted,Not Started,,,,Under Study
829,Offshore Wind,,,MA,NSTAR Electric Company 345 kV lines 322 and 342,,WND,400.0,400.0,400.0,12/19/2018,Withdrawn,4/1/2025,5/24/2022,,,5/24/2022,WT,7/2/2025,4/1/2025,CNR,N,PD,SEMA,N,Document Posted,In Progress,,,,Under Study
828,ETU for simultaneous delivery of specific Queued projects,,,MA,,,,,,,12/14/2018,Withdrawn,3/31/2025,8/26/2021,,,8/31/2021,,5/31/2025,3/31/2025,,N,PD,SEMA,N,Document Posted,Not Started,,,,Under Study
827,Westminster - NG Western MA Area Cluster Study,,Worcester,MA,NG Westminster,,SUN,4.875,4.875,4.875,12/14/2018,Completed,6/7/2021,,,,10/27/2021,PV,6/7/2021,6/7/2021,,Y,PD,WMA,Y,,,,,,
826,Wendell Depot Substation - NG Western MA Area Cluster Study,,Franklin,MA,NG Wendell Depot Substation,NGRID,SUN,14.97,14.97,14.97,12/14/2018,Completed,6/1/2021,,,,10/27/2021,PV,10/16/2021,6/1/2021,,Y,PD,WMA,Y,,,,,,
825,Webster St - NG Western MA Area Cluster Study,,Worcester,MA,NG Webster St,,SUN,9.0,9.0,9.0,12/14/2018,Withdrawn,8/1/2020,3/15/2019,,,5/3/2019,PV,8/1/2020,8/1/2020,,N,PD,WMA,N,,,,,,
824,Ware Substation - NG Western MA Area Cluster Study,,Hampshire,MA,NG Ware Substation,NGRID,SUN,13.272,13.272,13.272,12/14/2018,Withdrawn,7/8/2021,6/13/2025,,,6/16/2025,PV,12/31/2023,7/8/2021,,Y,PD,WMA,Y,,,,,,
823,Thorndike Substation - NG Western MA Area Cluster Study,,Hampden,MA,NG Thorndike Substation,NGRID,SUN,12.448,12.448,12.448,12/14/2018,Withdrawn,10/1/2019,6/13/2025,,,6/16/2025,PV,12/31/2023,10/1/2019,,Y,PD,WMA,Y,,,,,,
822,Royalston - NG Western MA Area Cluster Study,,Worcester,MA,NG Royalston,NGRID,SUN,2.5,2.5,2.5,12/14/2018,Withdrawn,4/26/2022,10/20/2021,,,10/27/2021,PV,4/26/2022,4/26/2022,,Y,PD,WMA,Y,,,,,,
821,Pondville - NG Western MA Area Cluster Study,,Worcester,MA,NG Pondville,,SUN,4.875,4.875,4.875,12/14/2000,Withdrawn,5/22/2022,6/13/2025,,,6/16/2025,PV,5/22/2022,5/22/2022,,N,PD,WMA,N,,,,,,
820,Palmer Substation - NG Western MA Area Cluster Study,,Hampden,MA,NG Palmer Substation,NGRID,SUN,18.095,18.095,18.095,12/14/2018,Withdrawn,2/28/2019,6/13/2025,,,6/16/2025,PV,1/20/2022,2/28/2019,,Y,PD,WMA,Y,,,,,,
819,N. Oxford Substation - NG Western MA Area Cluster Study,,Worcester,MA,NG N. Oxford Substation,NGRID,SUN,8.7,8.7,8.7,12/14/2018,Completed,1/31/2020,,,,10/27/2021,PV,12/30/2020,1/31/2020,,Y,PD,WMA,Y,,,,,,
818,Meadow Street 552 Substation - NG Western MA Area Cluster Study,,Worcester,MA,NG Meadow Street 552 Substation,NGRID,SUN,13.38,13.38,13.38,12/14/2018,Withdrawn,6/20/2020,6/13/2025,,,6/16/2025,PV,11/8/2022,6/20/2020,,Y,PD,WMA,Y,,,,,,
817,Little Rest Rd Substation - NG Western MA Area Cluster Study,,Worcester,MA,NG Little Rest Rd Substation,NGRID,SUN,6.0,6.0,6.0,12/14/2018,Withdrawn,8/14/2020,6/13/2025,,,6/16/2025,PV,8/20/2022,8/14/2020,,Y,PD,WMA,Y,,,,,,
816,Leicester - NG Western MA Area Cluster Study,,Worcester,MA,NG Lecester,,SUN,2.592,2.592,2.592,12/14/2018,Completed,5/31/2021,,,,10/27/2021,PV,5/31/2021,5/31/2021,,N,PD,WMA,N,,,,,,
815,Lashaway Substation - NG Western MA Area Cluster Study,,Worcester,MA,NG Lashaway Substation,NGRID,SUN,13.675,13.675,13.675,12/14/2018,Withdrawn,7/20/2020,6/13/2025,,,6/16/2025,PV,4/15/2022,7/20/2020,,Y,PD,WMA,Y,,,,,,
814,Five Corners Substation - NG Western MA Area Cluster Study,,Hampshire,MA,NG Five Corners Substation,NGRID,SUN,3.0,3.0,3.0,12/14/2018,Completed,7/29/2021,,,,10/27/2021,PV,7/29/2021,7/29/2021,,Y,PD,WMA,Y,,,,,,
813,E. Winchendon Substation - NG Western MA Area Cluster Study,,Worcester,MA,NG E. Winchendon Substation,NGRID,SUN,3.9,3.9,3.9,12/14/2018,Withdrawn,6/26/2022,6/13/2025,,,6/16/2025,PV,6/26/2022,6/26/2022,,Y,PD,WMA,Y,,,,,,
812,E. Westminster Substation - NG Western MA Area Cluster Study,,Worcester,MA,NG E. Westminster Substation,NGRID,SUN,7.98,7.98,7.98,12/14/2018,Withdrawn,3/28/2021,6/13/2025,,,6/16/2025,PV,8/1/2022,3/28/2021,,Y,PD,WMA,Y,,,,,,
811,Crystal Lake Substation - NG Western MA Area Cluster Study,,Worcester,MA,NG Crystal Lake Substation,NGRID,SUN,24.73,24.73,24.73,12/14/2018,Completed,4/19/2019,,,,10/27/2021,PV,12/31/2020,4/19/2019,,Y,PD,WMA,Y,,,,,,
810,Chestnut Hill 702 Substation - NG Western MA Area Cluster Study,,Worcester,MA,NG Chestnut Hill 702 Substation,NGRID,SUN,3.276,3.276,3.276,12/14/2018,Completed,3/5/2020,,,,10/27/2021,PV,3/5/2020,3/5/2020,,Y,PD,WMA,Y,,,,,,
809,Belchertown Substation - NG Western MA Area Cluster Study,,Hampden,MA,NG Belchertown Substation,NGRID,SUN,8.0,8.0,8.0,12/14/2018,Completed,6/21/2021,,,,10/27/2021,PV,8/8/2021,6/21/2021,,Y,PD,WMA,Y,,,,,,
808,Barre substation - NG Western MA Area Cluster Study,,Worcester,MA,NG Barre substation,NGRID,SUN,12.398,12.398,12.398,12/14/2018,Withdrawn,4/20/2021,6/13/2025,,,6/16/2025,PV,12/30/2022,4/20/2021,,Y,PD,WMA,Y,,,,,,
807,FPS Panton Solar,,Addison,VT,Vergennes 115 kV Substation,ISO-NE,SUN,50.0,50.0,50.0,12/13/2018,Active,11/1/2029,,,,7/13/2022,PV,12/1/2029,11/1/2029,NR,Y,PD,VT,Y,,Document Posted,,,Executed,
806,Offshore Wind,,,MA,Eversource 345 kV West Barnstable Substation,ISO-NE,WND,827.0,827.0,827.0,12/12/2018,Withdrawn,5/1/2032,1/23/2026,,,1/23/2026,WT,12/31/2032,5/1/2032,CNR,Y,PD,SEMA,Y,Document Posted,Document Posted,,In Progress,,Under Study
805,Solar,,Middletown,RI,GRID Jepson 37K33,NGRID,SUN,10.99,10.99,10.99,12/10/2018,Withdrawn,2/5/2025,6/13/2025,,,6/16/2025,PV,2/26/2025,2/5/2025,,Y,PD,RI,Y,,,,,,
804,Solar,,Windham,CT,"Eversource, 23kV, Line 14MX29, POI is ~3.6 miles from Tracy Substation, POI Lat/Long = 41.907528, -71.914968",,SUN,5.0,5.0,5.0,12/10/2018,Withdrawn,7/1/2020,2/4/2019,,,2/4/2019,PV,7/1/2020,7/1/2020,CNR,N,,CT,N,Not Started,,,,,
803,Solar,,York,ME,Tap CMP existing 115 kV line section 225 approximately 2.25 miles from Sanford 115 kV Substation,ISO-NE,SUN,50.0,50.0,50.0,12/6/2018,Withdrawn,6/1/2021,8/4/2021,,,8/4/2021,PV,7/1/2021,6/1/2021,CNR,N,PD,ME,Y,,Document Posted,,,In Progress,
802,Generator Increase,,Hartford,CT,Connecticut Light and Powers 13.8 kv Forestville 12A Substation,ISO-NE,MSW,2.08,15.6,15.6,12/4/2018,Withdrawn,9/3/2019,8/6/2019,,,8/6/2019,ST,9/3/2019,9/3/2019,CNR,N,,CT,Y,,In Progress,,,,
801,Solar,,Cheshire,NH,"Eversource 34.5 kV distribution circuit #3178, near pole 2/97 on Brattleboro Rd (Rt 119) in Hinsdale, NH Chestnut Hill SS, approx. 3.8 miles away)",,SUN,14.0,14.0,14.0,11/30/2018,Withdrawn,3/1/2022,2/15/2019,,,2/15/2019,PV,4/1/2022,3/1/2022,NR,N,PD,NH,N,,,,,,
800,Solar,,Somerset,ME,CMP 34.5 kV express feeder at project site (Approx. 2.12 mile feeder originating from CMP North Anson substation),,SUN,19.8,19.8,19.8,11/30/2018,Withdrawn,3/1/2022,2/13/2019,,,2/14/2019,PV,4/1/2022,3/1/2022,NR,N,PD,ME,N,,,,,,
799,Solar,,Sullivan,NH,Primary POI - PSNH 46 kV River Road substation; Alternate POI - GMP 46 kV Line 102,ISO-NE,SUN,10.0,10.0,10.0,11/16/2018,Withdrawn,10/1/2021,3/5/2021,,,3/15/2021,PV,11/1/2021,10/1/2021,CNR,N,PD,NH,Y,Document Posted,Document Posted,,,,Under Study
798,Solar,,Androscoggin,ME,Interconnecting to existing CMP 34.5 kV Sabattus substation,,SUN,15.0,15.0,15.0,11/8/2018,Withdrawn,10/1/2021,8/2/2019,,,8/2/2019,PV,11/1/2021,10/1/2021,CNR,N,PD,ME,N,In Progress,,,,,Under Study
797,Solar,,Worcester,MA,"GRID P7 and P8 McCormick Rd/Meadow St 552L5 (Spencer, MA)",NGRID,SUN,8.125,8.125,8.125,11/5/2018,Withdrawn,12/1/2020,6/13/2025,,,6/16/2025,PV,12/30/2020,12/1/2020,,Y,PD,WMA,Y,,,,,,
796,Solar,,Hartford,CT,Tap of existing 115 kV Connecticut Light & Power Company line between Barbour Hill and Windsor Locks,,SUN,50.0,50.0,50.0,10/26/2018,Withdrawn,10/15/2022,12/6/2018,,,12/6/2018,PV,11/1/2022,10/15/2022,CNR,N,,CT,N,,,,,,
795,Solar (QF),,North Kingstown,RI,GRID L-190 line via new station,NGRID,SUN,56.496,56.496,56.496,10/26/2018,Withdrawn,5/15/2021,4/4/2022,,,6/15/2022,PV,6/1/2021,5/15/2021,,Y,PD,RI,Y,,,,,,
794,Solar (QF),,North Kingstown,RI,GRID L-190 line via new station,NGRID,SUN,10.0,10.0,10.0,10/26/2018,Withdrawn,12/31/2024,6/13/2025,,,6/16/2025,PV,4/1/2025,12/31/2024,,Y,PD,RI,Y,,,,,,
793,Solar (QF),,North Kingstown,RI,GRID L-190 line via new station,NGRID,SUN,40.0,40.0,40.0,10/26/2018,Withdrawn,9/29/2023,6/13/2025,,,6/16/2025,PV,4/1/2025,9/29/2023,,Y,PD,RI,Y,,,,,,
792,Offshore Wind,,,CT,"Eversource (CL&P) 345kV Montville, alternatively Eversource (CL&P) 345kV Millstone",ISO-NE,WND,805.0,805.0,805.0,10/19/2018,Withdrawn,4/1/2023,1/13/2022,,,1/13/2022,WT,5/31/2023,4/1/2023,CNR,Y,PD,CT,Y,Document Posted,Document Posted,,,Not Started,
791,Offshore Wind,,,CT,"Eversource (CL&P) 345kV Montville, alternatively Eversource (CL&P) 345kV Millstone",,WND,805.0,805.0,805.0,10/19/2018,Withdrawn,4/1/2023,3/5/2020,,,3/6/2020,WT,5/31/2023,4/1/2023,CNR,N,PD,CT,N,Document Posted,ISA Not Executed,,,,Under Study
790,Solar,,Coos,NH,"Eversource, 115kV, Line X178-3, POI ~2.2 miles from Whitefield Substation, POI Lat/Long = 44.368066, -71.640429",,SUN,15.0,15.0,15.0,10/11/2018,Withdrawn,7/1/2020,2/13/2019,,,2/13/2019,PV,7/1/2020,7/1/2020,CNR,N,PD,NH,N,Not Started,,,,,
789,CHP,,Newport,RI,GRID 13.8 kV supplied by 69/13.8 KV Navy Substion in RI,NGRID,NG,6.268,6.268,9.091,9/28/2018,Withdrawn,6/1/2021,6/13/2025,,,6/16/2025,GT,6/30/2021,6/1/2021,,Y,PD,RI,Y,,,,,,
788,Solar,,New London,CT,Primary POI - Eversource Montville Plant 69 kV switchyard via new breaker position. Alternate POI - New 34.5 kV breaker position at Mohegan Tribal Utility Authority (MTUA) Fort Hill Substation.,ISO-NE,SUN,19.9,19.9,19.9,9/28/2018,Withdrawn,7/31/2023,9/9/2022,,,9/9/2022,PV,12/31/2023,7/31/2023,NR,Y,,CT,Y,Document Posted,Document Posted,,,In Progress,
787,Black Hill Point Energy Center,,Windham,CT,New 3 breaker ring bus switching station on Eversource (CL&P) Killingly to Tunnel 115 kV line L-1607.,ISO-NE,SUN,19.9,19.9,19.9,9/26/2018,Withdrawn,7/31/2025,11/27/2024,,,11/27/2024,PV,9/25/2025,7/31/2025,NR,Y,PD,CT,Y,,Document Posted,,,Executed,Under Study
786,Keay Brook Energy Solar,,York,ME,Tap of CMP 34.5 kV Section 185 A TA approximately 3.5 miles north of Lebanon substation,ISO-NE,SUN,19.9,19.9,19.9,9/26/2018,Withdrawn,7/31/2025,11/27/2024,,,11/27/2024,PV,9/25/2025,7/31/2025,NR,Y,PD,ME,Y,,Document Posted,,,Executed,
785,Tilton Heights Energy Center,,Belknap,NH,POI at Eversource 34.5 kV circuit #3216 (sourced from Webster SS) near pole #3798/1.,ISO-NE,SUN,19.9,19.9,19.9,9/26/2018,Withdrawn,7/31/2025,11/27/2024,,,11/27/2024,PV,9/25/2025,7/31/2025,NR,Y,PD,NH,Y,,Document Posted,,,Executed,
784,CPV Towantic incremental,,New Haven,CT,"Eversource 115 KV lines 1575, 1585 and 1990",ISO-NE,DFO NG,45.0,845.5,876.5,9/18/2018,Completed,3/1/2020,,,,4/13/2020,CC,3/1/2020,3/1/2020,CNR,Y,,SWCT,Y,,Document Posted,,,Executed,In Service
783,controllable 150 kV HVDC Tie - Import Only,,Addison,VT,"a new ~60-mile, 400 MW, ±150 kV, VSC-controlled HVDC transmission line originating from New York Power Authority’s (NYPA) Plattsburgh 230 kV Substation in Plattsburgh, NY and terminating at VELCO’s 345 kV Substation at New Haven, Vermont. The project will deliver a maximum of 400 MW from New York to New England. VGL is an elective transmission upgrade project that will begin in Clinton County, NY, and terminate in Addison County, VT.",,,400.0,,,9/18/2018,Withdrawn,10/31/2023,4/17/2019,,,4/17/2019,,12/31/2023,10/31/2023,CNI,N,PD,VT,N,,In Progress,,,,
782,Offshore Wind,,,RI,"NG 115 kV Kent County substation, RI or alternatively NG 345 kV Kent County Substation, RI",,WND,352.0,352.0,352.0,9/13/2018,Withdrawn,4/30/2024,9/27/2019,,,9/27/2019,WT,12/1/2024,4/30/2024,CNR,N,PD,RI,N,Document Posted,Not Started,,,,Under Study
781,Revoultion Offshore wind,,,RI,"NG 115 kV Davisville substation, Washington County",ISO-NE,WND,704.0,704.0,704.0,9/13/2018,Active,3/13/2026,,,,4/27/2022,WT,11/5/2026,3/13/2026,NR,Y,PD,RI,Y,Document Posted,Document Posted,,,Executed,
780,"Combined Reciprocating, Solar and Battery modification",,Middlesex,MA,GRID Hendersonville 593 substation (593W1 and 593W4),NGRID,NG SUN BAT,0.0,7.81,7.81,9/11/2018,Withdrawn,5/1/2022,6/13/2025,,,6/16/2025,OT,5/31/2022,5/1/2022,,Y,PD,BOST,Y,,,,,,
779,Solar with Battery,,Worcester,MA,"GRID Circuit 320W1, Pole 9, Puddon Street, Northbridge",NGRID,SUN BAT,9.98,9.98,9.98,9/4/2018,Completed,3/31/2021,,,,9/17/2021,OT,8/3/2021,3/31/2021,,Y,PD,WMA,Y,,,,,,
778,Kearsarge Solar with battery,,Norfolk,MA,"GRID circuit 335W1, Pole 11 on Williams Way, Bellingham",NGRID,SUN BAT,5.4,5.4,5.4,8/31/2018,Completed,12/6/2021,,,,12/23/2021,OT,12/21/2021,12/6/2021,,Y,PD,SEMA,Y,,,,,,
777,Solar,,North Kingstown,RI,GRID L-190 line,,SUN,30.0,40.0,40.0,8/29/2018,Withdrawn,8/1/2020,10/17/2019,,,5/3/2019,PV,8/1/2020,8/1/2020,,N,PD,SEMA,N,,,,,,
776,Solar,,North Kingstown,RI,GRID 84T3 feeder to Davisville Substation,,SUN,10.0,10.0,10.0,8/29/2018,Withdrawn,10/1/2019,10/17/2018,,,10/22/2018,PV,10/1/2019,10/1/2019,,N,,SEMA,N,,,,,,
775,Solar,,Kennebec,ME,CMP Albion to Detroit 115 kV line approximately 2.5 miles from Albion,,SUN,20.0,20.0,20.0,8/20/2018,Withdrawn,10/15/2021,8/21/2020,,,8/21/2020,PV,11/1/2021,10/15/2021,NR,N,PD,ME,N,Not Required,In Progress,,,,Under Study
774,Solar,,Washington,RI,GRID 85T1 Woodville Road,NGRID,SUN,8.0,8.0,8.0,8/13/2018,Withdrawn,7/1/2021,6/13/2025,,,6/16/2025,PV,7/15/2021,7/1/2021,,Y,,SEMA,Y,,,,,,
773,Solar,,Plymouth,MA,GRID Circuit 912W75 River Street,NGRID,SUN,4.95,4.95,4.95,8/13/2018,Completed,12/1/2019,,,,6/16/2020,PV,12/18/2019,12/1/2019,,Y,,SEMA,Y,,,,,,
772,"Combined Reciprocating, Solar and Battery",,Middlesex,MA,GRID Norman Street D substation (8W1),NGRID,NG SUN BAT,7.81,7.81,7.81,8/7/2018,Completed,5/1/2019,,,,6/6/2019,OT,6/3/2019,5/1/2019,,Y,,BOST,Y,,,,,,
771,Battery Storage,,Penobscot,ME,Lincoln (Maine) - 46 kv - bus #103039,,BAT,19.01,19.01,19.01,7/26/2018,Withdrawn,5/1/2019,8/28/2018,,,8/28/2018,OT,6/1/2019,5/1/2019,CNR,N,PD,BHE,N,,,,,,
770,Solar,,Rockingham,NH,"Eversource 34.5 kV feeder (3184 circuit), Mammoth Rd substation",,SUN,10.0,10.0,10.0,6/20/2018,Withdrawn,5/31/2019,7/27/2018,,,7/27/2018,PV,6/1/2019,5/31/2019,,N,,NH,N,,,,,,
769,Wind,,Berkshire,MA,Eversource 23 kV Feeder Berkshire Substation,,WND,7.5,7.5,7.5,6/13/2018,Withdrawn,2/1/2020,8/21/2018,,,8/21/2018,WT,3/1/2020,2/1/2020,,N,,WMA,N,,,,,,
768,Solar with battery addition,,Hampshire,MA,Eversource Tillson Substation,,SUN BAT,1.32,6.138,6.138,6/13/2018,Completed,6/1/2019,,,,9/30/2019,OT,9/3/2019,6/1/2019,,Y,,WMA,Y,,,,,,
767,Solar,,Fairfield,ME,Tap point on 34.5kV CMP Section 9 approximately 2.2mi west of Shawmut Hydro S/S in the direction of Skowhegan South Side S/S.,,SUN,20.0,20.0,20.0,6/13/2018,Withdrawn,9/14/2020,6/3/2019,,,6/3/2019,PV,11/30/2020,9/14/2020,CNR,N,PD,ME,N,,Not Started,,,,Under Study
766,Solar,,Washington,RI,"GRID 68F1 feeder (Richmond, RI)",NGRID,SUN,5.2,5.2,5.2,5/22/2018,Withdrawn,3/21/2025,6/13/2025,,,6/16/2025,PV,3/28/2025,3/21/2025,,Y,,RI,Y,,,,,,
765,Solar,,Providence,RI,"GRID 228 circuit 23 kV feeder (7 Mile Rd, Scituate)",NGRID,SUN,10.0,10.0,10.0,5/9/2018,Withdrawn,6/30/2021,1/25/2021,,,1/25/2021,PV,7/15/2021,6/30/2021,,Y,,RI,Y,,,,,,
764,Solar,,Providence,RI,"GRID 2228 circuit 23 kV feeder (Hope Rd, Cranston)",NGRID,SUN,10.0,10.0,10.0,5/9/2018,Completed,8/30/2019,,,,9/30/2019,PV,9/30/2019,8/30/2019,,Y,,RI,Y,,,,,,
763,Davenport Solar,,Rutland,VT,"Florence - S. Middlebury Jct. 46 kV line, approx. 4 miles from Florence",ISO-NE,SUN,15.0,15.0,15.0,4/27/2018,Withdrawn,11/1/2021,6/14/2022,,,6/22/2022,PV,12/1/2021,11/1/2021,NR,Y,,VT,Y,,Document Posted,,,Executed,Under Study
762,Solar,,Rutland,VT,"POI tap of GMP Florence - S. Middlebury Jct. 46 kV line, approx. 4 miles from Florence. Site is 13 acres on Carver Street/Syndicate Road, Brandon, VT 05733",,SUN,22.5,22.5,22.5,4/27/2018,Withdrawn,5/15/2020,5/18/2018,,,5/21/2018,PV,8/1/2020,5/15/2020,CNR,N,PD,VT,N,,,,,,
761,Storage,,Middlesex,MA,National Grid 115 kV line M139,,BAT,150.0,150.0,150.0,4/27/2018,Withdrawn,4/30/2021,3/26/2020,,,3/26/2020,OT,5/31/2021,4/30/2021,CNR,N,PD,BOST,N,Document Posted,In Progress,,,,Under Study
760,Downeast Wind,,Washington,ME,Primary POI: Emera Maine 115 line 52 near Epping switching station Alternate POI: Epping station,ISO-NE,WND,126.0,126.0,126.0,4/26/2018,Completed,12/2/2024,,,,6/17/2025,WT,5/29/2025,12/2/2024,NR,Y,PD,BHE,Y,Document Posted,Document Posted,,Document Posted,Executed,In Service
759,Wallingford GT Uprate,,New Haven,CT,WED 115kV Lines 1305 and 1406,,NG,0.0,350.0,350.0,4/26/2018,Completed,5/31/2022,,,,8/12/2022,GT,5/31/2022,5/31/2022,CNR,N,,SWCT,N,,,,,Executed,In Service
758,Ocean State Power uprate,,Providence,RI,NGRID 345kV Sherman Road (existing OSP I and II switchyard),ISO-NE,DFO NG,73.204,631.2,652.342,4/26/2018,Completed,11/30/2025,,,,6/9/2026,CC,5/27/2026,11/30/2025,CNR,Y,PD,RI,Y,Document Posted,Document Posted,Document Posted,,Executed,
757,Solar,,Somerset,ME,"Approximately at 44°42'47.78""N, 69°39'15.37""W at proposed interconnection substation to tap CMP Section 83 line and SAPI Somerset generator tap line. Substation to have short gen tie line to project site located between Kendall Annex Road and Middle Road in Fairfield, Maine",,SUN,20.0,20.0,20.0,4/26/2018,Withdrawn,10/15/2021,8/12/2020,,,8/12/2020,PV,11/1/2021,10/15/2021,CNR,N,PD,ME,N,Document Posted,In Progress,,,,Under Study
756,Solar,,Kennebec,ME,CMP Albion to Detroit 115 kV line approximately 2.5 miles from Albion.,,SUN,20.0,20.0,20.0,4/26/2018,Withdrawn,10/15/2021,8/12/2020,,,8/12/2020,PV,11/1/2021,10/15/2021,CNR,N,PD,ME,N,Document Posted,In Progress,,,,Under Study
755,Bingham Wind CNR Only,,Somerset,ME,CMP 115kV Guilford Substation,,WND,0.0,184.8,184.8,4/25/2018,Completed,8/15/2016,,,,12/27/2018,WT,12/13/2016,8/15/2016,CNR,N,,ME,N,,,,,Executed,In Service
754,Solar,,Cheshire,NH,Primary: NGRID 115 KV Line I-135 between Fitzwilliam Sub and Flagg Pond Sub Alternate 1: NGRID 115 KV Line J-136 between Bellows Falls Sub and Flagg Pond Sub Alternate 2: Eversource 115 KV Bus at Monadnock Substation via short 115 KV gentie line from project site,ISO-NE,SUN,30.0,30.0,30.0,4/25/2018,Withdrawn,6/30/2024,10/31/2021,,,11/1/2021,PV,7/30/2024,6/30/2024,CNR,Y,PD,NH,Y,Document Posted,Document Posted,,,In Progress,Under Study
753,Solar,,Franklin,VT,VEC Sheldon Substation - 46 kV,,SUN,20.0,20.0,20.0,4/20/2018,Withdrawn,10/15/2021,8/6/2019,,,8/6/2019,PV,11/1/2021,10/15/2021,CNR,N,PD,VT,N,In Progress,,,,,Under Study
752,Energy Storage,,Bristol,MA,Eversource 115kV Cross Road Substation [both buses at Cross Road Substation (bus/line 111 = primary; bus/line 109 = alternate)],,BAT,102.85,102.85,102.85,4/19/2018,Withdrawn,3/2/2022,5/13/2019,,,5/14/2019,OT,5/2/2022,3/2/2022,CNR,N,PD,SEMA,N,Document Posted,,,,,Under Study
751,Solar,,Orange,VT,GMP's Randolph Center substation 46 kV,ISO-NE,SUN,20.0,20.0,20.0,4/12/2018,Withdrawn,10/15/2021,8/12/2020,,,8/12/2020,PV,11/1/2021,10/15/2021,CNR,Y,,VT,Y,,Document Posted,,,In Progress,Under Study
750,Solar,,Franklin,VT,"VEC's Highgate - Enosburg 46 kV line, 700 feet from Highgate",,SUN,20.0,20.0,20.0,4/12/2018,Withdrawn,10/15/2021,8/6/2019,,,8/6/2019,PV,11/1/2021,10/15/2021,CNR,N,,VT,N,Document Posted,Not Started,,,,Under Study
749,Solar,,Franklin,ME,CMP Larrabee Road 345 kV,,SUN,150.0,150.0,150.0,4/12/2018,Withdrawn,8/1/2021,8/27/2019,,,8/28/2019,PV,10/31/2021,8/1/2021,CNR,N,PD,ME,N,,,,,,
748,Battery storage addition (see Q746),,Franklin,ME,CMP Larrabee Road Station 345 kV,,WND BAT,24.3,238.6,238.6,4/12/2018,Withdrawn,8/1/2021,8/27/2019,,,8/28/2019,OT,10/31/2021,8/1/2021,CNR,N,PD,ME,N,,,,,,
